msg_id,timestamp_recv,msg_size_bytes
0,1745256124.66699,800
1,1745256124.6754541,800
2,1745256124.6816397,800
3,1745256124.689664,800
4,1745256124.6938415,800
5,1745256124.6957338,800
6,1745256124.701965,14480
7,1745256124.702164,28960
8,1745256124.7022183,18824
9,1745256124.7025669,53576
10,1745256124.7026212,55320
11,1745256124.7027895,28960
12,1745256124.70282,28960
13,1745256124.7028346,1448
14,1745256124.7028842,30408
15,1745256124.7029061,30408
16,1745256124.7029452,33304
17,1745256124.7029688,31856
18,1745256124.7030015,33304
19,1745256124.703044,36200
20,1745256124.7030673,34456
21,1745256124.703108,37648
22,1745256124.703152,36200
23,1745256124.7031794,37648
24,1745256124.7032707,79640
25,1745256124.7034159,40544
26,1745256124.7034411,43440
27,1745256124.7035367,178104
28,1745256124.7036896,86312
29,1745256124.7138515,153488
30,1745256124.7139466,52128
31,1745256124.7139792,53576
32,1745256124.7140307,57920
33,1745256124.7141044,56472
34,1745256124.7141383,57920
35,1745256124.7141979,62264
36,1745256124.7142918,125976
37,1745256124.714373,97016
38,1745256124.7144299,65160
39,1745256124.714453,36200
40,1745256124.714481,36200
41,1745256124.7145426,65160
42,1745256124.7145662,40544
43,1745256124.7146075,39976
44,1745256124.7193193,800
45,1745256124.7236915,800
46,1745256124.7415967,1448
47,1745256124.7416353,152
48,1745256124.7513986,800
49,1745256124.7609034,800
50,1745256124.7725832,1448
51,1745256124.7726119,152
52,1745256124.7777236,800
53,1745256124.780857,800
54,1745256124.79645,1448
55,1745256124.7964885,152
56,1745256124.802773,800
57,1745256124.8076305,65160
58,1745256124.807671,65160
59,1745256124.8077583,65160
60,1745256124.8078063,65160
61,1745256124.8078597,65160
62,1745256124.8079014,65160
63,1745256124.8079312,20272
64,1745256124.8080165,65160
65,1745256124.8080668,94120
66,1745256124.8081102,68056
67,1745256124.8083112,169416
68,1745256124.8085032,178104
69,1745256124.8086078,13912
70,1745256124.8150146,800
71,1745256124.821142,800
72,1745256124.8258271,185344
73,1745256124.8260746,196928
74,1745256124.8261263,73848
75,1745256124.826179,65160
76,1745256124.826191,4344
77,1745256124.8264506,343176
78,1745256124.8265018,132000
79,1745256124.830032,800
80,1745256124.8324134,800
81,1745256124.8516264,1448
82,1745256124.851715,152
83,1745256124.859023,130320
84,1745256124.8590682,65160
85,1745256124.8591669,41992
86,1745256124.8592288,65160
87,1745256124.8592958,78192
88,1745256124.8593452,105704
89,1745256124.8593874,68056
90,1745256124.8594363,82536
91,1745256124.8595147,111496
92,1745256124.859544,70952
93,1745256124.8595762,86880
94,1745256124.859609,93552
95,1745256124.8629384,800
96,1745256124.8690343,800
97,1745256124.8819318,1448
98,1745256124.8820133,152
99,1745256124.8871484,800
100,1745256124.8966107,800
101,1745256124.9108999,1448
102,1745256124.9109852,152
103,1745256124.9200435,800
104,1745256124.9284496,800
105,1745256124.9403892,1448
106,1745256124.9404688,152
107,1745256124.9498358,800
108,1745256124.9530666,800
109,1745256124.9667108,1448
110,1745256124.966789,152
111,1745256124.972859,195480
112,1745256124.973064,157832
113,1745256124.9731143,65160
114,1745256124.9731567,65160
115,1745256124.9732003,73848
116,1745256124.973301,169416
117,1745256124.9733343,65160
118,1745256124.973354,2896
119,1745256124.9733994,78192
120,1745256124.973441,65160
121,1745256124.9734795,61696
122,1745256124.9752731,800
123,1745256124.9791358,800
124,1745256124.9914155,1448
125,1745256124.9914954,152
126,1745256124.9928246,130320
127,1745256124.9928887,207064
128,1745256124.9931574,130320
129,1745256124.9932249,224440
130,1745256124.9932797,136112
131,1745256124.9933138,65160
132,1745256124.9933531,106584
133,1745256124.9967027,130320
134,1745256124.9967701,130320
135,1745256124.9968133,65160
136,1745256124.996877,127424
137,1745256124.9969175,65160
138,1745256124.996936,5792
139,1745256124.9969773,65160
140,1745256124.9970183,65160
141,1745256124.997088,75296
142,1745256124.997122,65160
143,1745256124.9971616,65160
144,1745256124.9971907,2896
145,1745256124.9972298,65160
146,1745256124.9972863,71832
147,1745256125.0011954,800
148,1745256125.008929,130320
149,1745256125.009026,195480
150,1745256125.0091162,111496
151,1745256125.0091503,65160
152,1745256125.0092003,65160
153,1745256125.0092587,65160
