msg_id,timestamp_send,timestamp_recv,rtt_us,msg_size_bytes,success
99,1745256125.2576315,1745256125.2576694,37.90855407714844,800,1
100,1745256125.261693,1745256125.2617035,10.49041748046875,800,1
101,1745256125.266339,1745256125.266376,36.95487976074219,800,1
102,1745256125.2737517,1745256125.274264,512.3615264892578,1000000,1
103,1745256125.2823114,1745256125.2823486,37.19329833984375,800,1
104,1745256125.2891693,1745256125.2892072,37.90855407714844,800,1
105,1745256125.2904353,1745256125.2904458,10.49041748046875,800,1
106,1745256125.2926419,1745256125.292679,37.19329833984375,800,1
107,1745256125.2989028,1745256125.2994497,546.9322204589844,1000000,1
108,1745256125.3023667,1745256125.3024166,49.82948303222656,800,1
109,1745256125.305628,1745256125.305665,36.95487976074219,800,1
110,1745256125.310841,1745256125.3108516,10.49041748046875,800,1
111,1745256125.318079,1745256125.318117,37.90855407714844,800,1
112,1745256125.324542,1745256125.325068,525.9513854980469,1000000,1
113,1745256125.3300529,1745256125.3300824,29.56390380859375,800,1
114,1745256125.3394835,1745256125.3400023,518.798828125,1000000,1
115,1745256125.3414857,1745256125.3415236,37.90855407714844,800,1
116,1745256125.3492749,1745256125.3493118,36.95487976074219,800,1
117,1745256125.351131,1745256125.3516917,560.760498046875,1000000,1
118,1745256125.3543108,1745256125.3548307,519.9909210205078,1000000,1
119,1745256125.3613188,1745256125.3618479,529.0508270263672,1000000,1
120,1745256125.366184,1745256125.3662221,38.14697265625,800,1
121,1745256125.3717315,1745256125.3722806,549.0779876708984,1000000,1
122,1745256125.375665,1745256125.3761895,524.5208740234375,1000000,1
123,1745256125.3854446,1745256125.3854764,31.709671020507812,800,1
124,1745256125.3919208,1745256125.3919437,22.88818359375,800,1
125,1745256125.4013412,1745256125.4019206,579.3571472167969,1000000,1
126,1745256125.411828,1745256125.4123418,513.7920379638672,1000000,1
127,1745256125.4214404,1745256125.4214737,33.37860107421875,800,1
128,1745256125.4233234,1745256125.423345,21.696090698242188,800,1
129,1745256125.425726,1745256125.4262528,526.9050598144531,1000000,1
130,1745256125.433611,1745256125.433627,15.974044799804688,800,1
131,1745256125.4384027,1745256125.438425,22.411346435546875,800,1
132,1745256125.4411843,1745256125.4411886,4.291534423828125,800,1
133,1745256125.4461424,1745256125.4461546,12.159347534179688,800,1
134,1745256125.4535022,1745256125.4535248,22.649765014648438,800,1
135,1745256125.4589224,1745256125.4594312,508.7852478027344,1000000,1
136,1745256125.4693308,1745256125.4693573,26.464462280273438,800,1
137,1745256125.476273,1745256125.476311,37.90855407714844,800,1
138,1745256125.4843478,1745256125.4848871,539.3028259277344,1000000,1
139,1745256125.4911535,1745256125.4911914,37.90855407714844,800,1
140,1745256125.4935246,1745256125.4935613,36.716461181640625,800,1
141,1745256125.4973047,1745256125.4973152,10.49041748046875,800,1
142,1745256125.5026958,1745256125.5032082,512.3615264892578,1000000,1
143,1745256125.512025,1745256125.512564,538.8259887695312,1000000,1
144,1745256125.5151129,1745256125.5151422,29.325485229492188,800,1
145,1745256125.5241773,1745256125.5242004,23.126602172851562,800,1
146,1745256125.5268981,1745256125.5274317,533.5807800292969,1000000,1
147,1745256125.535101,1745256125.5351262,25.272369384765625,800,1
148,1745256125.5378032,1745256125.5382917,488.51966857910156,1000000,1
149,1745256125.54207,1745256125.5420942,24.318695068359375,800,1
150,1745256125.544849,1745256125.5453408,491.85752868652344,1000000,1
151,1745256125.5471234,1745256125.5471513,27.894973754882812,800,1
152,1745256125.5507386,1745256125.550751,12.39776611328125,800,1
153,1745256125.5559478,1745256125.555952,4.291534423828125,800,1
154,1745256125.562801,1745256125.5628133,12.39776611328125,800,1
155,1745256125.5704486,1745256125.5704858,37.19329833984375,800,1
156,1745256125.5728261,1745256125.5728624,36.2396240234375,800,1
157,1745256125.5753393,1745256125.5753498,10.49041748046875,800,1
158,1745256125.581029,1745256125.5810666,37.670135498046875,800,1
159,1745256125.5829914,1745256125.5835202,528.8124084472656,1000000,1
160,1745256125.5929406,1745256125.5934894,548.8395690917969,1000000,1
161,1745256125.5983768,1745256125.5984204,43.63059997558594,800,1
162,1745256125.603864,1745256125.6038773,13.3514404296875,800,1
163,1745256125.6096714,1745256125.6096764,5.0067901611328125,800,1
164,1745256125.618971,1745256125.6190093,38.14697265625,800,1
165,1745256125.6255395,1745256125.6255765,36.95487976074219,800,1
166,1745256125.6287205,1745256125.6287575,36.95487976074219,800,1
167,1745256125.6348782,1745256125.6348886,10.49041748046875,800,1
168,1745256125.642621,1745256125.6426592,38.14697265625,800,1
169,1745256125.6501684,1745256125.6507173,548.8395690917969,1000000,1
170,1745256125.6607416,1745256125.6607797,38.14697265625,800,1
171,1745256125.6700892,1745256125.6701267,37.43171691894531,800,1
172,1745256125.6794226,1745256125.6799347,512.1231079101562,1000000,1
173,1745256125.6894567,1745256125.6894896,32.901763916015625,800,1
174,1745256125.696513,1745256125.6965458,32.901763916015625,800,1
175,1745256125.7051713,1745256125.7051804,9.059906005859375,800,1
176,1745256125.7112777,1745256125.7113106,32.901763916015625,800,1
177,1745256125.7185872,1745256125.718619,31.948089599609375,800,1
178,1745256125.7199068,1745256125.7201116,204.8015594482422,1000000,1
179,1745256125.7281551,1745256125.7281878,32.66334533691406,800,1
180,1745256125.7369802,1745256125.7370121,31.948089599609375,800,1
181,1745256125.7413344,1745256125.7413435,9.059906005859375,800,1
182,1745256125.7498553,1745256125.7498882,32.901763916015625,800,1
183,1745256125.7524204,1745256125.7524557,35.28594970703125,800,1
184,1745256125.757861,1745256125.7579007,39.81590270996094,800,1
185,1745256125.7605724,1745256125.7605824,10.013580322265625,800,1
186,1745256125.762779,1745256125.7628155,36.47804260253906,800,1
187,1745256125.7696164,1745256125.7696521,35.762786865234375,800,1
188,1745256125.7761333,1745256125.7766585,525.2361297607422,1000000,1
189,1745256125.779901,1745256125.7804105,509.50050354003906,1000000,1
190,1745256125.7821531,1745256125.7826855,532.3886871337891,1000000,1
191,1745256125.7895043,1745256125.7895415,37.19329833984375,800,1
192,1745256125.7986283,1745256125.7986639,35.52436828613281,800,1
193,1745256125.8021727,1745256125.8021827,10.013580322265625,800,1
194,1745256125.8060627,1745256125.8060992,36.47804260253906,800,1
195,1745256125.816016,1745256125.8160515,35.52436828613281,800,1
196,1745256125.821642,1745256125.8216784,36.47804260253906,800,1
197,1745256125.8249176,1745256125.8249276,10.013580322265625,800,1
198,1745256125.8268247,1745256125.8268602,35.52436828613281,800,1
199,1745256125.834813,1745256125.8348498,36.716461181640625,800,1
200,1745256125.8414993,1745256125.841535,35.762786865234375,800,1
201,1745256125.8517892,1745256125.8523529,563.6215209960938,1000000,1
202,1745256125.860064,1745256125.8605945,530.4813385009766,1000000,1
203,1745256125.8651602,1745256125.8651986,38.38539123535156,800,1
204,1745256125.8683558,1745256125.868403,47.206878662109375,800,1
205,1745256125.8711164,1745256125.871127,10.49041748046875,800,1
206,1745256125.877008,1745256125.877046,38.14697265625,800,1
207,1745256125.8835833,1745256125.88362,36.716461181640625,800,1
208,1745256125.893521,1745256125.893559,37.90855407714844,800,1
209,1745256125.8995097,1745256125.8995204,10.728836059570312,800,1
210,1745256125.9047313,1745256125.9047694,38.14697265625,800,1
211,1745256125.9133337,1745256125.9133706,36.95487976074219,800,1
212,1745256125.9161646,1745256125.9162023,37.670135498046875,800,1
213,1745256125.9213345,1745256125.9213452,10.728836059570312,800,1
214,1745256125.9267197,1745256125.9267576,37.90855407714844,800,1
215,1745256125.9364142,1745256125.936451,36.716461181640625,800,1
216,1745256125.9384353,1745256125.938473,37.670135498046875,800,1
217,1745256125.9449363,1745256125.944947,10.728836059570312,800,1
218,1745256125.9515574,1745256125.9515958,38.38539123535156,800,1
219,1745256125.9586105,1745256125.9586473,36.716461181640625,800,1
220,1745256125.9670365,1745256125.967075,38.623809814453125,800,1
221,1745256125.9742067,1745256125.9742172,10.49041748046875,800,1
222,1745256125.9840176,1745256125.9840558,38.14697265625,800,1
223,1745256125.991975,1745256125.992012,36.95487976074219,800,1
224,1745256125.995037,1745256125.995076,38.86222839355469,800,1
225,1745256126.0030866,1745256126.0030975,10.967254638671875,800,1
226,1745256126.0095417,1745256126.010089,547.1706390380859,1000000,1
227,1745256126.0155547,1745256126.0160809,526.1898040771484,1000000,1
228,1745256126.0252554,1745256126.0252945,39.10064697265625,800,1
229,1745256126.0294404,1745256126.0294774,36.95487976074219,800,1
230,1745256126.0358686,1745256126.0358794,10.728836059570312,800,1
231,1745256126.0449233,1745256126.0453982,474.9298095703125,1000000,1
232,1745256126.0491993,1745256126.0492377,38.38539123535156,800,1
233,1745256126.0516403,1745256126.0516768,36.47804260253906,800,1
234,1745256126.0607483,1745256126.0612173,468.96934509277344,1000000,1
235,1745256126.0665212,1745256126.0665624,41.24641418457031,800,1
236,1745256126.0703104,1745256126.0703468,36.47804260253906,800,1
237,1745256126.0774233,1745256126.0774338,10.49041748046875,800,1
238,1745256126.0791683,1745256126.0792065,38.14697265625,800,1
239,1745256126.0839765,1745256126.0840132,36.716461181640625,800,1
240,1745256126.0868065,1745256126.0868435,36.95487976074219,800,1
241,1745256126.095249,1745256126.0957325,483.51287841796875,1000000,1
242,1745256126.0999293,1745256126.0999665,37.19329833984375,800,1
243,1745256126.1028843,1745256126.102921,36.716461181640625,800,1
244,1745256126.1056569,1745256126.1056674,10.49041748046875,800,1
245,1745256126.1098087,1745256126.1098468,38.14697265625,800,1
246,1745256126.1114984,1745256126.1120281,529.7660827636719,1000000,1
247,1745256126.118789,1745256126.118826,36.95487976074219,800,1
248,1745256126.121705,1745256126.1217432,38.14697265625,800,1
249,1745256126.1240032,1745256126.1240137,10.49041748046875,800,1
250,1745256126.1283257,1745256126.1283627,36.95487976074219,800,1
251,1745256126.1377876,1745256126.1378257,38.14697265625,800,1
252,1745256126.1464057,1745256126.1464424,36.716461181640625,800,1
253,1745256126.1496294,1745256126.1500747,445.36590576171875,1000000,1
254,1745256126.1589403,1745256126.1589775,37.19329833984375,800,1
255,1745256126.1670656,1745256126.1671038,38.14697265625,800,1
256,1745256126.1699414,1745256126.1699522,10.728836059570312,800,1
257,1745256126.1795816,1745256126.1800346,452.99530029296875,1000000,1
258,1745256126.1847835,1745256126.1848202,36.716461181640625,800,1
259,1745256126.1869862,1745256126.1874545,468.25408935546875,1000000,1
260,1745256126.1964033,1745256126.1964402,36.95487976074219,800,1
261,1745256126.203616,1745256126.2036536,37.670135498046875,800,1
262,1745256126.20979,1745256126.2098007,10.728836059570312,800,1
263,1745256126.219193,1745256126.2196393,446.319580078125,1000000,1
264,1745256126.2257724,1745256126.225809,36.716461181640625,800,1
265,1745256126.2324078,1745256126.232446,38.14697265625,800,1
266,1745256126.2382448,1745256126.2382555,10.728836059570312,800,1
267,1745256126.2479246,1745256126.2483606,436.0675811767578,1000000,1
268,1745256126.2535365,1745256126.2535737,37.19329833984375,800,1
269,1745256126.2583246,1745256126.258362,37.43171691894531,800,1
270,1745256126.267936,1745256126.2684162,480.1750183105469,1000000,1
271,1745256126.2750337,1745256126.2750704,36.716461181640625,800,1
272,1745256126.282806,1745256126.2828448,38.86222839355469,800,1
273,1745256126.2928324,1745256126.2928429,10.49041748046875,800,1
274,1745256126.2972434,1745256126.2972815,38.14697265625,800,1
275,1745256126.3055632,1745256126.3056002,36.95487976074219,800,1
276,1745256126.3118794,1745256126.3119175,38.14697265625,800,1
277,1745256126.3167934,1745256126.3168042,10.728836059570312,800,1
278,1745256126.3264585,1745256126.3264964,37.90855407714844,800,1
279,1745256126.3337593,1745256126.333796,36.716461181640625,800,1
280,1745256126.3366675,1745256126.3367043,36.716461181640625,800,1
281,1745256126.341164,1745256126.3416533,489.23492431640625,1000000,1
282,1745256126.3432302,1745256126.343267,36.716461181640625,800,1
283,1745256126.3483536,1745256126.3484032,49.591064453125,800,1
284,1745256126.3518078,1745256126.3522744,466.5851593017578,1000000,1
285,1745256126.3576734,1745256126.358146,472.5456237792969,1000000,1
286,1745256126.3672276,1745256126.3672671,39.577484130859375,800,1
287,1745256126.3758593,1745256126.375896,36.716461181640625,800,1
288,1745256126.382224,1745256126.3822348,10.728836059570312,800,1
289,1745256126.3861418,1745256126.3861797,37.90855407714844,800,1
290,1745256126.3926592,1745256126.3926961,36.95487976074219,800,1
291,1745256126.3945308,1745256126.3945675,36.716461181640625,800,1
292,1745256126.398133,1745256126.3985941,461.1015319824219,1000000,1
293,1745256126.4042103,1745256126.4042485,38.14697265625,800,1
294,1745256126.4060206,1745256126.40655,529.2892456054688,1000000,1
295,1745256126.4113288,1745256126.4113667,37.90855407714844,800,1
296,1745256126.4137206,1745256126.4141693,448.7037658691406,1000000,1
297,1745256126.4228404,1745256126.4228783,37.90855407714844,800,1
298,1745256126.4285204,1745256126.4285574,36.95487976074219,800,1
299,1745256126.4314897,1745256126.4319272,437.4980926513672,1000000,1
300,1745256126.4401784,1745256126.4402173,38.86222839355469,800,1
301,1745256126.4495826,1745256126.4500256,442.9817199707031,1000000,1
302,1745256126.4584434,1745256126.458481,37.670135498046875,800,1
303,1745256126.4613748,1745256126.46143,55.3131103515625,800,1
304,1745256126.4648247,1745256126.4648354,10.728836059570312,800,1
305,1745256126.4744108,1745256126.4744484,37.670135498046875,800,1
306,1745256126.4821873,1745256126.4822245,37.19329833984375,800,1
307,1745256126.4887023,1745256126.4887404,38.14697265625,800,1
308,1745256126.491666,1745256126.491677,10.967254638671875,800,1
309,1745256126.4996474,1745256126.4996853,37.90855407714844,800,1
310,1745256126.5033207,1745256126.5033576,36.95487976074219,800,1
311,1745256126.5068038,1745256126.5068402,36.47804260253906,800,1
312,1745256126.5169199,1745256126.5169303,10.49041748046875,800,1
313,1745256126.5239356,1745256126.5239737,38.14697265625,800,1
314,1745256126.531591,1745256126.5316274,36.47804260253906,800,1
315,1745256126.5368302,1745256126.5368683,38.14697265625,800,1
316,1745256126.5434089,1745256126.5434194,10.49041748046875,800,1
317,1745256126.5494561,1745256126.5494945,38.38539123535156,800,1
318,1745256126.5570488,1745256126.5570858,36.95487976074219,800,1
319,1745256126.5613468,1745256126.5613844,37.670135498046875,800,1
320,1745256126.5647671,1745256126.5651786,411.5104675292969,1000000,1
321,1745256126.573853,1745256126.573891,37.90855407714844,800,1
322,1745256126.5782905,1745256126.5783272,36.716461181640625,800,1
323,1745256126.5883348,1745256126.588756,421.28562927246094,1000000,1
324,1745256126.5899997,1745256126.5900366,36.95487976074219,800,1
325,1745256126.5968485,1745256126.5968854,36.95487976074219,800,1
326,1745256126.5995076,1745256126.599518,10.49041748046875,800,1
327,1745256126.6017807,1745256126.6021917,411.03363037109375,1000000,1
328,1745256126.604774,1745256126.6048121,38.14697265625,800,1
329,1745256126.613434,1745256126.6134722,38.14697265625,800,1
330,1745256126.622831,1745256126.6228416,10.49041748046875,800,1
331,1745256126.6249418,1745256126.62498,38.14697265625,800,1
332,1745256126.633068,1745256126.6331062,38.14697265625,800,1
333,1745256126.6415696,1745256126.6416075,37.90855407714844,800,1
334,1745256126.6450088,1745256126.6450193,10.49041748046875,800,1
335,1745256126.6535864,1745256126.6539977,411.2720489501953,1000000,1
336,1745256126.657402,1745256126.6578066,404.59632873535156,1000000,1
337,1745256126.6664908,1745256126.6665294,38.623809814453125,800,1
338,1745256126.675234,1745256126.6752713,37.19329833984375,800,1
339,1745256126.6798177,1745256126.6798282,10.49041748046875,800,1
340,1745256126.6885083,1745256126.6885438,35.52436828613281,800,1
341,1745256126.698376,1745256126.6984174,41.484832763671875,800,1
342,1745256126.7058995,1745256126.7059312,31.709671020507812,800,1
343,1745256126.7102559,1745256126.7106247,368.8335418701172,1000000,1
344,1745256126.7127655,1745256126.7127764,10.967254638671875,800,1
345,1745256126.7192678,1745256126.7192998,31.948089599609375,800,1
346,1745256126.7226229,1745256126.722632,9.059906005859375,800,1
347,1745256126.7297661,1745256126.7297983,32.18650817871094,800,1
348,1745256126.734936,1745256126.734967,30.994415283203125,800,1
349,1745256126.740827,1745256126.740859,31.948089599609375,800,1
350,1745256126.7475367,1745256126.7475452,8.58306884765625,800,1
351,1745256126.7501829,1745256126.750214,31.232833862304688,800,1
352,1745256126.7542508,1745256126.7546422,391.4833068847656,1000000,1
353,1745256126.7582777,1745256126.7583086,30.994415283203125,800,1
354,1745256126.768356,1745256126.7684064,50.30632019042969,800,1
355,1745256126.7775693,1745256126.7775779,8.58306884765625,800,1
356,1745256126.7815626,1745256126.781595,32.4249267578125,800,1
357,1745256126.783802,1745256126.784321,519.0372467041016,1000000,1
358,1745256126.7863379,1745256126.7863746,36.716461181640625,800,1
359,1745256126.7958405,1745256126.7958784,37.90855407714844,800,1
360,1745256126.8040981,1745256126.8041086,10.49041748046875,800,1
361,1745256126.81231,1745256126.8123481,38.14697265625,800,1
362,1745256126.8217957,1745256126.8218324,36.716461181640625,800,1
363,1745256126.825304,1745256126.8253417,37.670135498046875,800,1
364,1745256126.828233,1745256126.8282435,10.49041748046875,800,1
365,1745256126.833184,1745256126.833707,523.0903625488281,1000000,1
366,1745256126.8405645,1745256126.8406024,37.90855407714844,800,1
367,1745256126.846117,1745256126.846154,36.95487976074219,800,1
368,1745256126.8506365,1745256126.850647,10.49041748046875,800,1
369,1745256126.856462,1745256126.8564997,37.670135498046875,800,1
370,1745256126.8592098,1745256126.859246,36.2396240234375,800,1
371,1745256126.8687234,1745256126.868761,37.670135498046875,800,1
372,1745256126.873475,1745256126.8734858,10.728836059570312,800,1
373,1745256126.8824701,1745256126.882508,37.90855407714844,800,1
374,1745256126.890454,1745256126.8904908,36.716461181640625,800,1
375,1745256126.8999598,1745256126.8999977,37.90855407714844,800,1
376,1745256126.9058444,1745256126.905855,10.49041748046875,800,1
377,1745256126.912522,1745256126.9130197,497.57957458496094,1000000,1
378,1745256126.915099,1745256126.915136,37.19329833984375,800,1
379,1745256126.9231646,1745256126.9232016,36.95487976074219,800,1
380,1745256126.9285111,1745256126.9285219,10.728836059570312,800,1
381,1745256126.9324296,1745256126.9324672,37.670135498046875,800,1
382,1745256126.9426606,1745256126.9430985,437.9749298095703,1000000,1
383,1745256126.9491267,1745256126.949165,38.38539123535156,800,1
384,1745256126.9567223,1745256126.956759,36.716461181640625,800,1
385,1745256126.958963,1745256126.9589734,10.49041748046875,800,1
386,1745256126.9684708,1745256126.968509,38.14697265625,800,1
387,1745256126.9702349,1745256126.970655,420.0935363769531,1000000,1
388,1745256126.9741783,1745256126.974215,36.716461181640625,800,1
389,1745256126.9777417,1745256126.9777787,36.95487976074219,800,1
390,1745256126.9851139,1745256126.985506,392.1985626220703,1000000,1
391,1745256126.9917252,1745256126.9920886,363.34991455078125,1000000,1
392,1745256126.999933,1745256126.9999716,38.623809814453125,800,1
393,1745256127.0025344,1745256127.0025578,23.365020751953125,800,1
394,1745256127.0116694,1745256127.01168,10.49041748046875,800,1
395,1745256127.0173354,1745256127.0177195,384.0923309326172,1000000,1
396,1745256127.0199707,1745256127.0200076,36.95487976074219,800,1
397,1745256127.030039,1745256127.030077,37.90855407714844,800,1
398,1745256127.0358708,1745256127.0358813,10.49041748046875,800,1
399,1745256127.0384464,1745256127.0384834,36.95487976074219,800,1
400,1745256127.0456684,1745256127.045706,37.670135498046875,800,1
401,1745256127.0553787,1745256127.0554268,48.160552978515625,800,1
402,1745256127.0622926,1745256127.062303,10.49041748046875,800,1
403,1745256127.067566,1745256127.067946,380.0392150878906,1000000,1
404,1745256127.0764098,1745256127.0764468,36.95487976074219,800,1
405,1745256127.0779338,1745256127.0783048,370.97930908203125,1000000,1
406,1745256127.086651,1745256127.0866883,37.19329833984375,800,1
407,1745256127.0931957,1745256127.0932336,37.90855407714844,800,1
408,1745256127.1030123,1745256127.1030228,10.49041748046875,800,1
409,1745256127.1070762,1745256127.1071143,38.14697265625,800,1
410,1745256127.1141093,1745256127.1141462,36.95487976074219,800,1
411,1745256127.119097,1745256127.11914,42.91534423828125,800,1
412,1745256127.125341,1745256127.1253517,10.728836059570312,800,1
413,1745256127.126812,1745256127.1268492,37.19329833984375,800,1
414,1745256127.1364167,1745256127.1364543,37.670135498046875,800,1
415,1745256127.14213,1745256127.1425736,443.6969757080078,1000000,1
416,1745256127.146013,1745256127.14605,36.95487976074219,800,1
417,1745256127.151439,1745256127.1514764,37.43171691894531,800,1
418,1745256127.1607118,1745256127.1607223,10.49041748046875,800,1
419,1745256127.1695967,1745256127.1699622,365.4956817626953,1000000,1
420,1745256127.1720312,1745256127.172068,36.95487976074219,800,1
421,1745256127.1795194,1745256127.1795561,36.716461181640625,800,1
422,1745256127.1867487,1745256127.1867597,10.967254638671875,800,1
423,1745256127.189984,1745256127.190022,37.90855407714844,800,1
424,1745256127.1958544,1745256127.1958907,36.2396240234375,800,1
425,1745256127.2043586,1745256127.2047698,411.2720489501953,1000000,1
426,1745256127.2079997,1745256127.208037,37.19329833984375,800,1
427,1745256127.2179058,1745256127.2179437,37.90855407714844,800,1
428,1745256127.2251415,1745256127.225152,10.49041748046875,800,1
429,1745256127.2324739,1745256127.232512,38.14697265625,800,1
430,1745256127.237413,1745256127.2374496,36.716461181640625,800,1
431,1745256127.2467182,1745256127.2467563,38.14697265625,800,1
432,1745256127.2495754,1745256127.2499416,366.2109375,1000000,1
433,1745256127.2596025,1745256127.2596414,38.86222839355469,800,1
434,1745256127.2661676,1745256127.2662044,36.716461181640625,800,1
435,1745256127.2692664,1745256127.2692769,10.49041748046875,800,1
