msg_id,timestamp_recv,msg_size_bytes
882,1745256516.274875,65160
883,1745256516.2749333,65160
884,1745256516.2750032,65160
885,1745256516.275056,65160
886,1745256516.2751522,88560
887,1745256516.2764452,800
888,1745256516.2811873,800
889,1745256516.2971961,1448
890,1745256516.297251,152
891,1745256516.3020926,800
892,1745256516.3078773,65160
893,1745256516.3079507,130320
894,1745256516.3079984,65160
895,1745256516.3080697,65160
896,1745256516.3081079,65160
897,1745256516.308175,65160
898,1745256516.3082128,65160
899,1745256516.3082972,65160
900,1745256516.308335,65160
901,1745256516.3083806,65160
902,1745256516.3084273,65160
903,1745256516.3084984,65160
904,1745256516.308545,65160
905,1745256516.3086195,87760
906,1745256516.3143904,800
907,1745256516.31579,800
908,1745256516.3255806,65160
909,1745256516.325628,65160
910,1745256516.325695,65160
911,1745256516.3257465,65160
912,1745256516.3258245,65160
913,1745256516.325884,65160
914,1745256516.3259375,65160
915,1745256516.3259995,65160
916,1745256516.3260577,65160
917,1745256516.3261266,65160
918,1745256516.326181,65160
919,1745256516.32625,65160
920,1745256516.3263078,65160
921,1745256516.3263583,65160
922,1745256516.3264513,87760
923,1745256516.3310282,800
924,1745256516.3385365,800
925,1745256516.351112,65160
926,1745256516.351158,65160
927,1745256516.351227,65160
928,1745256516.3512843,65160
929,1745256516.3513408,65160
930,1745256516.351418,65160
931,1745256516.3514721,65160
932,1745256516.351532,65160
933,1745256516.3515925,65160
934,1745256516.3516493,65160
935,1745256516.3516936,65160
936,1745256516.3517342,65160
937,1745256516.3517675,65160
938,1745256516.3517973,65160
939,1745256516.3518574,88560
940,1745256516.3586383,65160
941,1745256516.358673,65160
942,1745256516.3587182,65160
943,1745256516.3587477,65160
944,1745256516.358784,65160
945,1745256516.3588178,65160
946,1745256516.3588493,65160
947,1745256516.3588853,65160
948,1745256516.3589265,65160
949,1745256516.358959,65160
950,1745256516.358991,65160
951,1745256516.3590238,65160
952,1745256516.3590586,65160
953,1745256516.3590882,65160
954,1745256516.359151,87760
955,1745256516.3610268,800
956,1745256516.3689432,65160
957,1745256516.368991,65160
958,1745256516.3690596,65160
959,1745256516.3691113,65160
960,1745256516.3691888,65160
961,1745256516.369266,65160
962,1745256516.3693,65160
963,1745256516.3693612,65160
964,1745256516.369419,65160
965,1745256516.369493,65160
966,1745256516.3695428,65160
967,1745256516.369602,65160
968,1745256516.3696618,65160
969,1745256516.369712,65160
970,1745256516.369774,87760
971,1745256516.373689,65160
972,1745256516.3737156,65160
973,1745256516.3737519,65160
974,1745256516.3737803,65160
975,1745256516.3738174,65160
976,1745256516.37386,65160
977,1745256516.3738914,65160
978,1745256516.3739243,65160
979,1745256516.3739583,65160
980,1745256516.3739946,65160
981,1745256516.3740227,65160
982,1745256516.3740656,65160
983,1745256516.374098,65160
984,1745256516.374127,65160
985,1745256516.3741844,87760
986,1745256516.37966,800
987,1745256516.3819242,800
988,1745256516.388836,1448
989,1745256516.3888636,152
990,1745256516.3908362,800
991,1745256516.3986173,65160
992,1745256516.3986733,65160
993,1745256516.3987122,65160
994,1745256516.3987577,65160
995,1745256516.3988023,65160
996,1745256516.3988724,65160
997,1745256516.3989103,65160
998,1745256516.3989856,65160
999,1745256516.3990235,65160
1000,1745256516.399091,65160
1001,1745256516.399128,65160
1002,1745256516.3991725,65160
1003,1745256516.3993003,130320
1004,1745256516.3993812,87760
1005,1745256516.4030023,65160
1006,1745256516.403077,130320
1007,1745256516.4031258,65160
1008,1745256516.4031734,65160
1009,1745256516.4032567,65160
1010,1745256516.4033062,65160
1011,1745256516.403344,65160
1012,1745256516.4033897,65160
1013,1745256516.4034681,65160
1014,1745256516.403505,65160
1015,1745256516.4035506,65160
1016,1745256516.403597,65160
1017,1745256516.4036658,65160
1018,1745256516.403759,87760
1019,1745256516.4107058,800
1020,1745256516.420618,65160
1021,1745256516.4207268,195480
1022,1745256516.4208086,65160
1023,1745256516.420848,65160
1024,1745256516.4208922,65160
