msg_id,timestamp_send,timestamp_recv,rtt_us,msg_size_bytes,success
0,1745256514.682626,1745256514.6826353,9.298324584960938,800,1
1,1745256514.6862717,1745256514.6862807,9.059906005859375,800,1
2,1745256514.6950283,1745256514.6950374,9.059906005859375,800,1
3,1745256514.6969357,1745256514.696943,7.3909759521484375,800,1
4,1745256514.7019706,1745256514.7024145,443.9353942871094,1000000,1
5,1745256514.7094457,1745256514.7096105,164.7472381591797,1000000,1
6,1745256514.7166133,1745256514.7166226,9.298324584960938,800,1
7,1745256514.724571,1745256514.7245796,8.58306884765625,800,1
8,1745256514.7310472,1745256514.7310593,12.159347534179688,800,1
9,1745256514.7381392,1745256514.7381513,12.159347534179688,800,1
10,1745256514.7441835,1745256514.744196,12.39776611328125,800,1
11,1745256514.7514064,1745256514.7515938,187.39700317382812,1000000,1
12,1745256514.757829,1745256514.7578382,9.298324584960938,800,1
13,1745256514.7675729,1745256514.7675815,8.58306884765625,800,1
14,1745256514.775241,1745256514.7752438,2.86102294921875,800,1
15,1745256514.782763,1745256514.7827704,7.3909759521484375,800,1
16,1745256514.7843468,1745256514.7843544,7.62939453125,800,1
17,1745256514.7944062,1745256514.794414,7.8678131103515625,800,1
18,1745256514.7968783,1745256514.7968812,2.86102294921875,800,1
19,1745256514.7998035,1745256514.7998104,6.9141387939453125,800,1
20,1745256514.8015916,1745256514.801786,194.31114196777344,1000000,1
21,1745256514.804102,1745256514.8042912,189.30435180664062,1000000,1
22,1745256514.8139226,1745256514.8139312,8.58306884765625,800,1
23,1745256514.8203418,1745256514.820351,9.059906005859375,800,1
24,1745256514.8288035,1745256514.8288074,3.814697265625,800,1
25,1745256514.8329248,1745256514.832933,8.106231689453125,800,1
26,1745256514.8407054,1745256514.840713,7.62939453125,800,1
27,1745256514.8441186,1745256514.8441265,7.8678131103515625,800,1
28,1745256514.84523,1745256514.845233,2.86102294921875,800,1
29,1745256514.8492358,1745256514.8494592,223.39820861816406,1000000,1
30,1745256514.8530805,1745256514.85309,9.5367431640625,800,1
31,1745256514.8587391,1745256514.8587475,8.344650268554688,800,1
32,1745256514.86688,1745256514.867099,219.10667419433594,1000000,1
33,1745256514.8744931,1745256514.8745015,8.344650268554688,800,1
34,1745256514.882736,1745256514.8827443,8.344650268554688,800,1
35,1745256514.886458,1745256514.886461,3.0994415283203125,800,1
36,1745256514.8885949,1745256514.8886023,7.3909759521484375,800,1
37,1745256514.8983526,1745256514.8983612,8.58306884765625,800,1
38,1745256514.9046192,1745256514.9046276,8.344650268554688,800,1
39,1745256514.9125595,1745256514.912565,5.4836273193359375,800,1
40,1745256514.919208,1745256514.9192197,11.682510375976562,800,1
41,1745256514.9281657,1745256514.928178,12.39776611328125,800,1
42,1745256514.9359415,1745256514.936138,196.4569091796875,1000000,1
43,1745256514.9399033,1745256514.9399118,8.58306884765625,800,1
44,1745256514.9487557,1745256514.9487643,8.58306884765625,800,1
45,1745256514.9515915,1745256514.9515946,3.0994415283203125,800,1
46,1745256514.9599257,1745256514.959934,8.344650268554688,800,1
47,1745256514.966613,1745256514.9666219,8.821487426757812,800,1
48,1745256514.9740458,1745256514.9740539,8.106231689453125,800,1
49,1745256514.9766617,1745256514.9769042,242.47169494628906,1000000,1
50,1745256514.9797716,1745256514.979781,9.298324584960938,800,1
51,1745256514.9868796,1745256514.98713,250.33950805664062,1000000,1
52,1745256514.995404,1745256514.9956117,207.66258239746094,1000000,1
53,1745256515.0055628,1745256515.0057588,195.98007202148438,1000000,1
54,1745256515.0155525,1745256515.015562,9.5367431640625,800,1
55,1745256515.024708,1745256515.0249186,210.5236053466797,1000000,1
56,1745256515.026702,1745256515.026711,9.059906005859375,800,1
57,1745256515.0308344,1745256515.0308437,9.298324584960938,800,1
58,1745256515.039132,1745256515.0391352,3.0994415283203125,800,1
59,1745256515.0477378,1745256515.0477467,8.821487426757812,800,1
60,1745256515.0491643,1745256515.0491722,7.8678131103515625,800,1
61,1745256515.0553691,1745256515.0553775,8.344650268554688,800,1
62,1745256515.065042,1745256515.0650449,2.86102294921875,800,1
63,1745256515.0694673,1745256515.0694752,7.8678131103515625,800,1
64,1745256515.0739903,1745256515.073998,7.62939453125,800,1
65,1745256515.0769384,1745256515.0769467,8.344650268554688,800,1
66,1745256515.0840638,1745256515.0840669,3.0994415283203125,800,1
67,1745256515.088376,1745256515.0884027,26.702880859375,800,1
68,1745256515.0974662,1745256515.0974786,12.39776611328125,800,1
69,1745256515.1035628,1745256515.1035707,7.8678131103515625,800,1
70,1745256515.110324,1745256515.1103275,3.5762786865234375,800,1
71,1745256515.1167748,1745256515.1167827,7.8678131103515625,800,1
72,1745256515.124363,1745256515.1243722,9.298324584960938,800,1
73,1745256515.1299124,1745256515.1299205,8.106231689453125,800,1
74,1745256515.137419,1745256515.1374218,2.86102294921875,800,1
75,1745256515.1385913,1745256515.138599,7.62939453125,800,1
76,1745256515.1481633,1745256515.1481721,8.821487426757812,800,1
77,1745256515.1514986,1745256515.151506,7.3909759521484375,800,1
78,1745256515.157551,1745256515.157744,192.88063049316406,1000000,1
79,1745256515.1588218,1745256515.1588292,7.3909759521484375,800,1
80,1745256515.1653843,1745256515.1654065,22.172927856445312,800,1
81,1745256515.1700518,1745256515.1700547,2.86102294921875,800,1
82,1745256515.1757324,1745256515.1757402,7.8678131103515625,800,1
83,1745256515.181185,1745256515.1811948,9.775161743164062,800,1
84,1745256515.190759,1745256515.190767,8.106231689453125,800,1
85,1745256515.1954308,1745256515.1954336,2.86102294921875,800,1
86,1745256515.2042055,1745256515.204213,7.3909759521484375,800,1
87,1745256515.2124193,1745256515.2126238,204.56314086914062,1000000,1
88,1745256515.2144911,1745256515.2147677,276.5655517578125,1000000,1
89,1745256515.2175248,1745256515.2175343,9.5367431640625,800,1
90,1745256515.2198293,1745256515.2198365,7.152557373046875,800,1
91,1745256515.2216854,1745256515.2216878,2.384185791015625,800,1
92,1745256515.223396,1745256515.2234032,7.152557373046875,800,1
93,1745256515.2263956,1745256515.226403,7.3909759521484375,800,1
94,1745256515.2344618,1745256515.2346637,201.94053649902344,1000000,1
95,1745256515.238133,1745256515.238142,9.059906005859375,800,1
96,1745256515.2403975,1745256515.2406158,218.39141845703125,1000000,1
97,1745256515.2418933,1745256515.2419019,8.58306884765625,800,1
98,1745256515.2481577,1745256515.2481658,8.106231689453125,800,1
99,1745256515.250255,1745256515.2502577,2.6226043701171875,800,1
100,1745256515.255997,1745256515.2562149,217.91458129882812,1000000,1
101,1745256515.2590706,1745256515.2592862,215.5303955078125,1000000,1
102,1745256515.2642355,1745256515.2642443,8.821487426757812,800,1
103,1745256515.2705889,1745256515.2708054,216.48406982421875,1000000,1
104,1745256515.2781224,1745256515.2783415,219.10667419433594,1000000,1
105,1745256515.2811627,1745256515.2811718,9.059906005859375,800,1
106,1745256515.28293,1745256515.2829373,7.3909759521484375,800,1
107,1745256515.2901986,1745256515.2902048,6.198883056640625,800,1
108,1745256515.2938082,1745256515.293818,9.775161743164062,800,1
109,1745256515.2969165,1745256515.2969248,8.344650268554688,800,1
110,1745256515.2999609,1745256515.300163,202.178955078125,1000000,1
111,1745256515.3060718,1745256515.306081,9.298324584960938,800,1
112,1745256515.312223,1745256515.312231,8.106231689453125,800,1
113,1745256515.320699,1745256515.3207023,3.337860107421875,800,1
114,1745256515.3260107,1745256515.3262353,224.59030151367188,1000000,1
115,1745256515.3338437,1745256515.333853,9.298324584960938,800,1
116,1745256515.3430405,1745256515.3430488,8.344650268554688,800,1
117,1745256515.347337,1745256515.3475597,222.68295288085938,1000000,1
118,1745256515.3500872,1745256515.3500955,8.344650268554688,800,1
