msg_id,timestamp_send,timestamp_recv,rtt_us,msg_size_bytes,success
0,1745256384.6730397,1745256384.6730483,8.58306884765625,800,1
1,1745256384.682686,1745256384.682694,7.8678131103515625,800,1
2,1745256384.6872764,1745256384.6872847,8.344650268554688,800,1
3,1745256384.6893058,1745256384.689313,7.152557373046875,800,1
4,1745256384.6919262,1745256384.6919334,7.152557373046875,800,1
5,1745256384.700074,1745256384.7000818,7.8678131103515625,800,1
6,1745256384.707068,1745256384.707076,8.106231689453125,800,1
7,1745256384.71068,1745256384.710687,6.9141387939453125,800,1
8,1745256384.7127182,1745256384.7132158,497.57957458496094,1000000,1
9,1745256384.7227314,1745256384.722886,154.73365783691406,1000000,1
10,1745256384.7306292,1745256384.7306385,9.298324584960938,800,1
11,1745256384.7368329,1745256384.7368414,8.58306884765625,800,1
12,1745256384.7451074,1745256384.7451103,2.86102294921875,800,1
13,1745256384.7537668,1745256384.7537744,7.62939453125,800,1
14,1745256384.757347,1745256384.7573545,7.3909759521484375,800,1
15,1745256384.7592041,1745256384.7592108,6.67572021484375,800,1
16,1745256384.7672043,1745256384.767354,149.72686767578125,1000000,1
17,1745256384.7725048,1745256384.772514,9.298324584960938,800,1
18,1745256384.7746809,1745256384.774688,7.152557373046875,800,1
19,1745256384.7774642,1745256384.7776158,151.63421630859375,1000000,1
20,1745256384.7880235,1745256384.7881756,152.11105346679688,1000000,1
21,1745256384.794439,1745256384.7945967,157.5946807861328,1000000,1
22,1745256384.8010013,1745256384.8010106,9.298324584960938,800,1
23,1745256384.8106236,1745256384.8106327,9.059906005859375,800,1
24,1745256384.8194242,1745256384.8196096,185.48965454101562,1000000,1
25,1745256384.8233135,1745256384.8233223,8.821487426757812,800,1
26,1745256384.82966,1745256384.8296676,7.62939453125,800,1
27,1745256384.8357441,1745256384.8357496,5.4836273193359375,800,1
28,1745256384.8424106,1745256384.842423,12.39776611328125,800,1
29,1745256384.8494573,1745256384.8494666,9.298324584960938,800,1
30,1745256384.8514001,1745256384.8514073,7.152557373046875,800,1
31,1745256384.8570843,1745256384.8570871,2.86102294921875,800,1
32,1745256384.8637846,1745256384.8637917,7.152557373046875,800,1
33,1745256384.8685126,1745256384.8685203,7.62939453125,800,1
34,1745256384.8719652,1745256384.8719723,7.152557373046875,800,1
35,1745256384.8817961,1745256384.8817992,3.0994415283203125,800,1
36,1745256384.8904345,1745256384.8904421,7.62939453125,800,1
37,1745256384.8994515,1745256384.8994596,8.106231689453125,800,1
38,1745256384.909011,1745256384.909019,8.106231689453125,800,1
39,1745256384.916759,1745256384.9167624,3.337860107421875,800,1
40,1745256384.9256976,1745256384.925705,7.3909759521484375,800,1
41,1745256384.9337122,1745256384.9337204,8.106231689453125,800,1
42,1745256384.9355245,1745256384.9356704,145.91217041015625,1000000,1
43,1745256384.9453232,1745256384.9454968,173.5687255859375,1000000,1
44,1745256384.955297,1745256384.955306,9.059906005859375,800,1
45,1745256384.9571855,1745256384.957194,8.58306884765625,800,1
46,1745256384.9639804,1745256384.9641633,182.86705017089844,1000000,1
47,1745256384.972344,1745256384.972353,9.059906005859375,800,1
48,1745256384.9773088,1745256384.9773166,7.8678131103515625,800,1
49,1745256384.9873252,1745256384.9873285,3.337860107421875,800,1
50,1745256384.9926326,1745256384.9926405,7.8678131103515625,800,1
51,1745256384.9992433,1745256384.9994235,180.24444580078125,1000000,1
52,1745256385.0084953,1745256385.0085046,9.298324584960938,800,1
53,1745256385.0106692,1745256385.0108495,180.24444580078125,1000000,1
54,1745256385.0142834,1745256385.0142925,9.059906005859375,800,1
55,1745256385.022839,1745256385.022847,7.8678131103515625,800,1
56,1745256385.0240972,1745256385.0242898,192.6422119140625,1000000,1
57,1745256385.0320246,1745256385.032038,13.3514404296875,800,1
58,1745256385.0416508,1745256385.0418496,198.84109497070312,1000000,1
59,1745256385.0500183,1745256385.0500278,9.5367431640625,800,1
60,1745256385.0524082,1745256385.0525992,190.97328186035156,1000000,1
61,1745256385.0549917,1745256385.0549996,7.8678131103515625,800,1
62,1745256385.0581458,1745256385.0583386,192.88063049316406,1000000,1
63,1745256385.0608623,1745256385.0608711,8.821487426757812,800,1
64,1745256385.0672295,1745256385.0672374,7.8678131103515625,800,1
65,1745256385.0683503,1745256385.068353,2.6226043701171875,800,1
66,1745256385.0708733,1745256385.0708814,8.106231689453125,800,1
67,1745256385.0727983,1745256385.0729942,195.98007202148438,1000000,1
68,1745256385.0753787,1745256385.0753982,19.550323486328125,800,1
69,1745256385.0850074,1745256385.0850155,8.106231689453125,800,1
70,1745256385.0868678,1745256385.0870552,187.39700317382812,1000000,1
71,1745256385.0950246,1745256385.0950334,8.821487426757812,800,1
72,1745256385.101593,1745256385.1016011,8.106231689453125,800,1
73,1745256385.1046944,1745256385.1046965,2.1457672119140625,800,1
74,1745256385.1113248,1745256385.111511,186.2049102783203,1000000,1
75,1745256385.1137054,1745256385.1137133,7.8678131103515625,800,1
76,1745256385.1213987,1745256385.1214068,8.106231689453125,800,1
77,1745256385.1270804,1745256385.1270835,3.0994415283203125,800,1
78,1745256385.1289065,1745256385.128914,7.62939453125,800,1
79,1745256385.1307304,1745256385.1307378,7.3909759521484375,800,1
80,1745256385.1402388,1745256385.1402469,8.106231689453125,800,1
81,1745256385.1439695,1745256385.1439724,2.86102294921875,800,1
82,1745256385.1455283,1745256385.145536,7.62939453125,800,1
83,1745256385.1554081,1745256385.1554163,8.106231689453125,800,1
84,1745256385.1629229,1745256385.1629303,7.3909759521484375,800,1
85,1745256385.1696038,1745256385.169607,3.0994415283203125,800,1
86,1745256385.1743941,1745256385.1744015,7.3909759521484375,800,1
87,1745256385.1772354,1745256385.1772425,7.152557373046875,800,1
88,1745256385.186069,1745256385.1860776,8.58306884765625,800,1
89,1745256385.19544,1745256385.1954432,3.0994415283203125,800,1
90,1745256385.2034554,1745256385.203464,8.58306884765625,800,1
91,1745256385.2058055,1745256385.2058132,7.62939453125,800,1
92,1745256385.2132368,1745256385.2132487,11.920928955078125,800,1
93,1745256385.2230816,1745256385.2230868,5.245208740234375,800,1
94,1745256385.2250679,1745256385.225251,183.10546875,1000000,1
95,1745256385.234513,1745256385.234524,10.967254638671875,800,1
96,1745256385.2410996,1745256385.2411077,8.106231689453125,800,1
97,1745256385.2445633,1745256385.2445662,2.86102294921875,800,1
98,1745256385.2503982,1745256385.250406,7.8678131103515625,800,1
99,1745256385.2531066,1745256385.2531147,8.106231689453125,800,1
100,1745256385.2577796,1745256385.2577877,8.106231689453125,800,1
101,1745256385.2593172,1745256385.25932,2.86102294921875,800,1
