msg_id,timestamp_send,timestamp_recv,rtt_us,msg_size_bytes,success
0,1745256254.6672256,1745256254.667234,8.344650268554688,800,1
1,1745256254.6713045,1745256254.671719,414.6099090576172,1000000,1
2,1745256254.6795263,1745256254.679687,160.69412231445312,1000000,1
3,1745256254.6894736,1745256254.6896374,163.79356384277344,1000000,1
4,1745256254.6952758,1745256254.6952853,9.5367431640625,800,1
5,1745256254.7017689,1745256254.7017772,8.344650268554688,800,1
6,1745256254.7111306,1745256254.7111354,4.76837158203125,800,1
7,1745256254.7175097,1745256254.7175214,11.682510375976562,800,1
8,1745256254.7236898,1745256254.7236981,8.344650268554688,800,1
9,1745256254.728285,1745256254.728293,7.8678131103515625,800,1
10,1745256254.7321632,1745256254.7321658,2.6226043701171875,800,1
11,1745256254.7347522,1745256254.73476,7.8678131103515625,800,1
12,1745256254.7382433,1745256254.7382507,7.3909759521484375,800,1
13,1745256254.7441328,1745256254.7441404,7.62939453125,800,1
14,1745256254.7534351,1745256254.753438,2.86102294921875,800,1
15,1745256254.760946,1745256254.7609532,7.152557373046875,800,1
16,1745256254.7664266,1745256254.7665753,148.773193359375,1000000,1
17,1745256254.7714915,1745256254.7715003,8.821487426757812,800,1
18,1745256254.77714,1745256254.777147,7.152557373046875,800,1
19,1745256254.78376,1745256254.7839477,187.6354217529297,1000000,1
20,1745256254.7868586,1745256254.786867,8.344650268554688,800,1
21,1745256254.793489,1745256254.7936714,182.3902130126953,1000000,1
22,1745256254.8005073,1745256254.800698,190.73486328125,1000000,1
23,1745256254.806183,1745256254.8061926,9.5367431640625,800,1
24,1745256254.8095274,1745256254.8095355,8.106231689453125,800,1
25,1745256254.8126361,1745256254.812838,201.94053649902344,1000000,1
26,1745256254.818913,1745256254.8189223,9.298324584960938,800,1
27,1745256254.8263972,1745256254.8264053,8.106231689453125,800,1
28,1745256254.830993,1745256254.8309956,2.6226043701171875,800,1
29,1745256254.835648,1745256254.8356555,7.3909759521484375,800,1
30,1745256254.838254,1745256254.8384433,189.30435180664062,1000000,1
31,1745256254.8439517,1745256254.8441327,180.95970153808594,1000000,1
32,1745256254.8480291,1745256254.8482213,192.16537475585938,1000000,1
33,1745256254.8534203,1745256254.8534303,10.013580322265625,800,1
34,1745256254.8571215,1745256254.8571298,8.344650268554688,800,1
35,1745256254.8623307,1745256254.862572,241.27960205078125,1000000,1
36,1745256254.8646379,1745256254.8646467,8.821487426757812,800,1
37,1745256254.8724208,1745256254.8726385,217.67616271972656,1000000,1
38,1745256254.8770947,1745256254.8771029,8.106231689453125,800,1
39,1745256254.8855085,1745256254.8855166,8.106231689453125,800,1
40,1745256254.8895464,1745256254.8895516,5.245208740234375,800,1
41,1745256254.8963313,1745256254.8963432,11.920928955078125,800,1
42,1745256254.902135,1745256254.9021435,8.58306884765625,800,1
43,1745256254.9040585,1745256254.9040663,7.8678131103515625,800,1
44,1745256254.9078944,1745256254.907897,2.6226043701171875,800,1
45,1745256254.9159172,1745256254.9159245,7.3909759521484375,800,1
46,1745256254.92252,1745256254.922528,8.106231689453125,800,1
47,1745256254.9296505,1745256254.9296584,7.8678131103515625,800,1
48,1745256254.937172,1745256254.9371748,2.86102294921875,800,1
49,1745256254.9443653,1745256254.9443722,6.9141387939453125,800,1
50,1745256254.9497373,1745256254.9499357,198.3642578125,1000000,1
51,1745256254.9579523,1745256254.9579618,9.5367431640625,800,1
52,1745256254.964225,1745256254.9642327,7.62939453125,800,1
53,1745256254.9739852,1745256254.9739883,3.0994415283203125,800,1
54,1745256254.976658,1745256254.9766655,7.3909759521484375,800,1
55,1745256254.9814684,1745256254.981476,7.62939453125,800,1
56,1745256254.991151,1745256254.9913495,198.3642578125,1000000,1
57,1745256254.9979236,1745256254.997933,9.298324584960938,800,1
58,1745256255.0068536,1745256255.0068622,8.58306884765625,800,1
59,1745256255.0125997,1745256255.01281,210.28518676757812,1000000,1
60,1745256255.0220876,1745256255.0220964,8.821487426757812,800,1
61,1745256255.024878,1745256255.0248857,7.62939453125,800,1
62,1745256255.0314267,1745256255.0314295,2.86102294921875,800,1
63,1745256255.0328925,1745256255.0328996,7.152557373046875,800,1
64,1745256255.0353982,1745256255.0354064,8.106231689453125,800,1
65,1745256255.0420554,1745256255.0422704,215.05355834960938,1000000,1
66,1745256255.0504272,1745256255.050435,7.8678131103515625,800,1
67,1745256255.0515258,1745256255.0515325,6.67572021484375,800,1
68,1745256255.060812,1745256255.0608153,3.337860107421875,800,1
69,1745256255.0644495,1745256255.064646,196.4569091796875,1000000,1
