msg_id,timestamp_recv,msg_size_bytes
20726,1745256092.8612115,65160
20727,1745256092.8613224,234576
20728,1745256092.8613656,65160
20729,1745256092.861414,82728
20730,1745256092.8713124,65160
20731,1745256092.8713589,65160
20732,1745256092.8714414,65160
20733,1745256092.8714914,65160
20734,1745256092.8715494,65160
20735,1745256092.871573,39096
20736,1745256092.8716443,65160
20737,1745256092.8717003,65160
20738,1745256092.8717687,65160
20739,1745256092.871897,65160
20740,1745256092.871956,65160
20741,1745256092.8720052,65160
20742,1745256092.8720355,65160
20743,1745256092.8721046,104256
20744,1745256092.8721533,82728
20745,1745256092.8819556,65160
20746,1745256092.8820026,65160
20747,1745256092.8820705,65160
20748,1745256092.8821225,65160
20749,1745256092.882249,104256
20750,1745256092.8822837,65160
20751,1745256092.882349,65160
20752,1745256092.8824103,65160
20753,1745256092.882465,65160
20754,1745256092.8825378,65160
20755,1745256092.8825922,65160
20756,1745256092.8826158,39096
20757,1745256092.8826852,65160
20758,1745256092.882737,65160
20759,1745256092.882832,82728
20760,1745256092.8926811,65160
20761,1745256092.8927262,65160
20762,1745256092.8927934,65160
20763,1745256092.8928494,65160
20764,1745256092.8929465,104256
20765,1745256092.8930032,65160
20766,1745256092.8931777,65160
20767,1745256092.8932118,65160
20768,1745256092.893255,65160
20769,1745256092.8932803,65160
20770,1745256092.8933425,104256
20771,1745256092.893384,65160
20772,1745256092.8934157,65160
20773,1745256092.8934581,82728
20774,1745256092.9033067,65160
20775,1745256092.9033525,65160
20776,1745256092.903435,65160
20777,1745256092.9034872,65160
20778,1745256092.903549,65160
20779,1745256092.9035752,44888
20780,1745256092.9036474,65160
20781,1745256092.9037068,65160
20782,1745256092.9037783,65160
20783,1745256092.9039042,65160
20784,1745256092.9039617,65160
20785,1745256092.904018,65160
20786,1745256092.9040492,65160
20787,1745256092.904091,65160
20788,1745256092.9041107,46336
20789,1745256092.904161,69696
20790,1745256092.9140723,65160
20791,1745256092.9141188,65160
20792,1745256092.9141874,65160
20793,1745256092.9142523,65160
20794,1745256092.9143188,65160
20795,1745256092.9143586,47784
20796,1745256092.9144197,65160
20797,1745256092.9144816,65160
20798,1745256092.9145415,65160
20799,1745256092.914596,65160
20800,1745256092.9146616,65160
20801,1745256092.9147968,65160
20802,1745256092.9148538,65160
20803,1745256092.9149148,65160
20804,1745256092.914967,65160
20805,1745256092.9150243,47976
20806,1745256092.9248002,65160
20807,1745256092.9248488,65160
20808,1745256092.9249144,65160
20809,1745256092.9249654,65160
20810,1745256092.925025,65160
20811,1745256092.9250739,47784
20812,1745256092.9251082,65160
20813,1745256092.9253056,65160
20814,1745256092.9253328,65160
20815,1745256092.9253716,65160
20816,1745256092.9254005,65160
20817,1745256092.925445,65160
20818,1745256092.925464,47784
20819,1745256092.9255016,65160
20820,1745256092.9255378,65160
20821,1745256092.9255779,65352
20822,1745256092.935421,65160
20823,1745256092.9354947,65160
20824,1745256092.9355545,65160
20825,1745256092.9356096,65160
20826,1745256092.9356694,65160
20827,1745256092.9357078,47784
20828,1745256092.9357715,65160
20829,1745256092.935842,65160
20830,1745256092.9360754,65160
20831,1745256092.936112,65160
20832,1745256092.936145,65160
20833,1745256092.9361758,65160
20834,1745256092.9362183,65160
20835,1745256092.936249,47784
20836,1745256092.9362783,65160
20837,1745256092.936317,65352
20838,1745256092.9460804,65160
20839,1745256092.9461355,65160
20840,1745256092.946231,65160
20841,1745256092.9462872,65160
20842,1745256092.946342,65160
20843,1745256092.9463863,47784
20844,1745256092.9464462,65160
20845,1745256092.9465058,65160
20846,1745256092.946578,65160
20847,1745256092.9466977,65160
20848,1745256092.9467578,65160
20849,1745256092.946814,65160
20850,1745256092.946867,65160
20851,1745256092.9469252,65160
20852,1745256092.9469893,55024
20853,1745256092.9470425,58112
20854,1745256092.9567466,65160
20855,1745256092.9567916,65160
20856,1745256092.9568608,65160
20857,1745256092.9569135,65160
20858,1745256092.956988,65160
20859,1745256092.9570417,57920
20860,1745256092.9570997,65160
20861,1745256092.9571428,65160
20862,1745256092.957177,65160
20863,1745256092.9572058,65160
20864,1745256092.9573097,188240
20865,1745256092.9573345,65160
20866,1745256092.9573772,65160
20867,1745256092.9573932,45080
20868,1745256092.9674969,65160
20869,1745256092.967541,65160
20870,1745256092.9676135,65160
20871,1745256092.9676604,65160
20872,1745256092.9677243,65160
20873,1745256092.9677937,57920
20874,1745256092.9678516,65160
20875,1745256092.9679267,65160
20876,1745256092.9679887,65160
20877,1745256092.9680455,65160
20878,1745256092.968097,65160
20879,1745256092.9681573,65160
20880,1745256092.9681864,57920
20881,1745256092.968219,65160
20882,1745256092.9682899,110240
20883,1745256092.9781244,65160
20884,1745256092.9781995,65160
20885,1745256092.9782712,65160
20886,1745256092.9783068,65160
20887,1745256092.9783719,65160
20888,1745256092.9784253,57920
20889,1745256092.9784822,65160
20890,1745256092.978552,65160
20891,1745256092.9786732,65160
20892,1745256092.9787316,65160
20893,1745256092.9787908,65160
20894,1745256092.978844,65160
20895,1745256092.9789028,65160
20896,1745256092.9789689,57920
20897,1745256092.9790235,65160
20898,1745256092.9790633,45080
20899,1745256092.9887815,65160
20900,1745256092.9888284,65160
20901,1745256092.9889145,65160
20902,1745256092.9889612,65160
20903,1745256092.9890242,65160
20904,1745256092.9890785,57920
20905,1745256092.9891348,65160
20906,1745256092.9891856,65160
20907,1745256092.989226,65160
20908,1745256092.989404,65160
20909,1745256092.9894376,65160
20910,1745256092.9894738,65160
20911,1745256092.9895039,65160
20912,1745256092.989537,65160
20913,1745256092.9896004,103000
20914,1745256092.9994276,65160
20915,1745256092.9994738,65160
20916,1745256092.9995446,65160
20917,1745256092.9995923,65160
20918,1745256092.99965,65160
20919,1745256092.999723,63712
20920,1745256092.9997764,65160
20921,1745256092.9998486,65160
20922,1745256092.9999087,65160
20923,1745256092.9999666,65160
