msg_id,timestamp_recv,msg_size_bytes
0,1745256189.6671221,8000
1,1745256189.6772225,14480
2,1745256189.6775198,145784
3,1745256189.6777112,114176
4,1745256189.6780176,212088
5,1745256189.6785395,521472
6,1745256189.688708,1000000
7,1745256189.6887188,8000
8,1745256189.6992707,1000000
9,1745256189.699283,8000
10,1745256189.709096,537208
11,1745256189.7095158,470792
12,1745256189.7194505,564720
13,1745256189.719751,443280
14,1745256189.7293446,130320
15,1745256189.7293806,65160
16,1745256189.7294219,65160
17,1745256189.7294707,65160
18,1745256189.729518,65160
19,1745256189.729558,65160
20,1745256189.7296052,65160
21,1745256189.7296233,5792
22,1745256189.7296798,65160
23,1745256189.7297168,65160
24,1745256189.7297525,65160
25,1745256189.729788,65160
26,1745256189.7298422,65160
27,1745256189.729871,65160
28,1745256189.72996,89968
29,1745256189.7397525,130320
30,1745256189.7398124,130320
31,1745256189.7398503,65160
32,1745256189.739887,65160
33,1745256189.7399235,65160
34,1745256189.7399807,65160
35,1745256189.7400072,56472
36,1745256189.7400427,65160
37,1745256189.7401047,65160
38,1745256189.7401423,65160
39,1745256189.7401779,65160
40,1745256189.740214,65160
41,1745256189.74031,104448
42,1745256189.7501261,130320
43,1745256189.7502093,195480
44,1745256189.7503283,130320
45,1745256189.7505288,551880
46,1745256189.7604969,65160
47,1745256189.7605803,195480
48,1745256189.7606199,65160
49,1745256189.760656,65160
50,1745256189.7606916,65160
51,1745256189.7607577,65160
52,1745256189.760788,65160
53,1745256189.7608461,92672
54,1745256189.7608924,65160
55,1745256189.760928,65160
56,1745256189.7609913,65160
57,1745256189.7610366,65160
58,1745256189.761074,68248
59,1745256189.7710013,130320
60,1745256189.771072,130320
61,1745256189.7710984,46336
62,1745256189.771646,701024
63,1745256189.7813168,185344
64,1745256189.7813823,140456
65,1745256189.7814217,65160
66,1745256189.7815073,194032
67,1745256189.7816691,423008
68,1745256189.7916844,130320
69,1745256189.7917666,195480
70,1745256189.791833,65160
71,1745256189.791862,65160
72,1745256189.7918973,63712
73,1745256189.7919357,65160
74,1745256189.7919757,65160
75,1745256189.7920108,65160
76,1745256189.7920778,65160
77,1745256189.7921073,65160
78,1745256189.7921436,65160
79,1745256189.7922118,97208
80,1745256189.8020413,65160
81,1745256189.8021245,195480
82,1745256189.8021631,65160
83,1745256189.802201,65160
84,1745256189.802256,65160
85,1745256189.802307,63712
86,1745256189.802336,65160
87,1745256189.802384,65160
88,1745256189.8024204,65160
89,1745256189.8024535,65160
90,1745256189.8024976,65160
91,1745256189.8025167,65160
92,1745256189.8025553,97208
93,1745256189.8125753,130320
94,1745256189.8126342,130320
95,1745256189.8126726,65160
96,1745256189.8127096,65160
97,1745256189.8127463,65160
98,1745256189.8128035,63712
99,1745256189.8128326,65160
100,1745256189.8128977,65160
101,1745256189.8129265,65160
102,1745256189.8129625,65160
103,1745256189.813011,65160
104,1745256189.813047,65160
105,1745256189.8131104,97208
106,1745256189.8230016,130320
107,1745256189.8230827,195480
108,1745256189.8231514,65160
109,1745256189.8231812,65160
110,1745256189.8232286,72400
111,1745256189.823307,120184
112,1745256189.8233535,75296
113,1745256189.8234198,65160
114,1745256189.8234568,65160
115,1745256189.8234923,65160
116,1745256189.823549,88520
117,1745256189.8333645,130320
118,1745256189.8334262,130320
119,1745256189.8334649,65160
120,1745256189.8335006,65160
121,1745256189.8335373,65160
122,1745256189.8336089,72400
123,1745256189.8336384,65160
124,1745256189.8336859,65160
125,1745256189.8337216,65160
126,1745256189.8337574,65160
127,1745256189.8338244,65160
128,1745256189.8338537,65160
129,1745256189.8339164,88520
130,1745256189.8437467,130320
131,1745256189.8438082,130320
132,1745256189.8438466,65160
133,1745256189.8438833,65160
134,1745256189.843919,65160
135,1745256189.8439708,65160
136,1745256189.8439867,7240
137,1745256189.844047,65160
138,1745256189.844084,65160
139,1745256189.8441224,65160
140,1745256189.8441584,65160
141,1745256189.8442051,65160
142,1745256189.8442516,65160
143,1745256189.8443305,88520
144,1745256189.8541243,130320
145,1745256189.854184,130320
146,1745256189.8542225,65160
147,1745256189.8543093,130320
148,1745256189.8543546,72400
149,1745256189.854391,65160
150,1745256189.8544436,65160
151,1745256189.8544812,65160
152,1745256189.8545165,65160
153,1745256189.8545558,65160
154,1745256189.8545907,65160
155,1745256189.854638,88520
156,1745256189.8644981,130320
157,1745256189.8645806,195480
158,1745256189.8646421,65160
159,1745256189.8646803,65160
160,1745256189.864722,75296
161,1745256189.8647592,65160
162,1745256189.8648112,65160
163,1745256189.8648474,65160
164,1745256189.8648973,65160
165,1745256189.8649335,65160
166,1745256189.864969,65160
167,1745256189.8650422,85624
168,1745256189.874866,65160
169,1745256189.8749485,195480
170,1745256189.8749876,65160
171,1745256189.8750255,65160
172,1745256189.8750627,65160
173,1745256189.875128,75296
174,1745256189.8751655,65160
175,1745256189.8752017,65160
176,1745256189.87525,65160
177,1745256189.8752863,65160
178,1745256189.8753474,65160
179,1745256189.8753772,65160
180,1745256189.8754394,85624
181,1745256189.8852744,130320
182,1745256189.8853674,195480
183,1745256189.88542,130320
184,1745256189.8854568,65160
185,1745256189.8854766,10136
186,1745256189.8855298,65160
187,1745256189.8855662,65160
188,1745256189.8856018,65160
189,1745256189.8856382,65160
190,1745256189.8856766,130320
191,1745256189.8857229,85624
192,1745256189.8956199,130320
193,1745256189.8956797,130320
194,1745256189.895718,65160
195,1745256189.8957765,65160
196,1745256189.8958063,65160
197,1745256189.8958478,75296
198,1745256189.8959012,65160
199,1745256189.895948,65160
200,1745256189.895984,65160
201,1745256189.896019,65160
202,1745256189.896079,65160
203,1745256189.8961084,65160
204,1745256189.896165,85624
205,1745256189.9060676,130320
206,1745256189.906149,195480
207,1745256189.9062152,65160
208,1745256189.9062912,140456
209,1745256189.9063282,65160
210,1745256189.9063776,65160
211,1745256189.9064133,65160
212,1745256189.9064758,65160
213,1745256189.9065056,65160
214,1745256189.9065413,65160
215,1745256189.9066043,85624
216,1745256189.9164567,130320
217,1745256189.9165184,130320
218,1745256189.9165564,65160
219,1745256189.9165926,65160
220,1745256189.9166276,65160
221,1745256189.9166782,81088
222,1745256189.916804,325800
223,1745256189.9168718,144992
224,1745256189.9268458,130320
225,1745256189.926906,130320
226,1745256189.926945,65160
227,1745256189.926982,65160
228,1745256189.9270198,65160
229,1745256189.9270875,83984
230,1745256189.9271176,65160
231,1745256189.9271767,65160
232,1745256189.9272144,65160
233,1745256189.9272995,130320
234,1745256189.92735,65160
235,1745256189.927393,76936
236,1745256189.937214,130320
237,1745256189.9373126,195480
238,1745256189.9373531,65160
239,1745256189.9373906,65160
240,1745256189.93745,83984
241,1745256189.9374871,65160
242,1745256189.9375353,65160
243,1745256189.9375706,65160
244,1745256189.9376307,65160
245,1745256189.93766,65160
246,1745256189.9377127,65160
247,1745256189.9377413,76936
248,1745256189.9475994,130320
249,1745256189.9476612,130320
250,1745256189.9476995,65160
251,1745256189.9477358,65160
252,1745256189.9477723,65160
253,1745256189.9478416,83984
254,1745256189.9478788,65160
255,1745256189.9479337,65160
256,1745256189.9479623,65160
257,1745256189.9479983,65160
